Adj Close,Close,High,Low,Open,Volume,BTC_Change,BTC_Boll_lower,BTC_Boll_upper,BTC_MACD,BTC_MACD_signal,BTC_RSI,BTC_EMA_20,BTC_Volume,Recommendation,Term_Suggested,Risk_Level
26256.826171875,26256.826171875,26716.05859375,26221.05078125,26579.373046875,8192867686,-1.213588594546644,25311.72592326679,27284.569584545712,-21.745239310341276,-92.70404828421833,45.457804029375716,26492.84589147514,8192867686,Avoid,Long-Term,Medium
26298.48046875,26298.48046875,26421.5078125,26011.46875,26253.775390625,11997833257,0.15864178176880905,25366.659168987575,27281.486143512422,-37.87382145414449,-81.73800291820356,46.137667252606455,26474.33489883465,11997833257,Invest,Long-Term,Medium
26217.25,26217.25,26389.884765625,26090.712890625,26294.7578125,9985498161,-0.30887894396227633,25424.452180576503,27270.094499110994,-56.55848791775861,-76.70209991811457,44.9606961731279,26449.850622755162,9985498161,Hold,Long-Term,Medium
26352.716796875,26352.716796875,26817.841796875,26111.46484375,26209.498046875,11718380997,0.5167086436411061,25431.38703400252,27274.41179412248,-59.74646231468796,-73.31097239742925,47.37186024765112,26440.599782195146,11718380997,Invest,Long-Term,Medium
27021.546875,27021.546875,27259.5,26327.322265625,26355.8125,14079002707,2.537992888096885,25467.34121295299,27350.04687298451,-8.209325341460499,-60.290642986235504,57.31450219161603,26495.92807674799,14079002707,Invest,Short-Term,Medium
26911.720703125,26911.720703125,27225.9375,26721.763671875,27024.841796875,10396435377,-0.4064392478456136,25524.72791262045,27394.264470192054,23.50126484800785,-43.532261419386835,55.461606549632435,26535.527374498182,10396435377,Hold,Short-Term,Medium
26967.916015625,26967.916015625,27091.794921875,26888.96875,26911.689453125,5331172801,0.20881352448591795,25603.10021324959,27429.46111487541,52.56074061071922,-24.31366101336562,56.24113401579465,26576.70724508169,5331172801,Invest,Short-Term,Medium
27983.75,27983.75,28047.23828125,26965.09375,26967.396484375,9503917434,3.7668241913332734,25752.600621725476,27562.070276712024,155.76434298907407,11.701939787122317,67.36179250803993,26710.711316978668,9503917434,Invest,Short-Term,Medium
27530.78515625,27530.78515625,28494.458984375,27347.787109375,27976.798828125,19793041322,-1.6186709920936293,25844.141570466774,27640.273468595726,198.71282634261297,49.10411709822045,60.035278013834564,26788.813587385463,19793041322,Avoid,Short-Term,Medium
27429.978515625,27429.978515625,27667.19140625,27216.001953125,27508.251953125,11407814187,-0.3661597010505724,25889.123602469142,27715.456866280856,222.0558339760937,83.69446047379512,58.51008832369324,26849.876913884465,11407814187,Hold,Short-Term,Medium
27799.39453125,27799.39453125,27826.658203125,27248.10546875,27429.07421875,11143355314,1.3467601347721292,25863.7503060483,27866.802233014198,267.28304822339487,120.41217802371507,62.29081864310838,26940.307163157373,11143355314,Invest,Short-Term,Medium
27415.912109375,27415.912109375,28091.861328125,27375.6015625,27798.646484375,11877253670,-1.379463216164356,25883.868523769637,27927.405890292863,269.0803243277114,150.14580728451435,56.53189694796067,26985.602872320957,11877253670,Avoid,Short-Term,Medium
27946.59765625,27946.59765625,28252.537109375,27215.552734375,27412.123046875,13492391599,1.9356844476223989,25870.48255678699,28078.623497900513,309.75589396838404,182.06782462128828,61.79576638523552,27077.126185076104,13492391599,Invest,Short-Term,Medium
27968.83984375,27968.83984375,28028.091796875,27870.423828125,27946.78125,6553044316,0.07958817661306572,25881.242200876695,28211.329088185805,339.86854161884185,213.62796802079902,62.00345060546092,27162.051295425998,6553044316,Invest,Short-Term,Medium
27935.08984375,27935.08984375,28102.169921875,27740.662109375,27971.677734375,7916875290,-0.1206700034343422,25886.997545505583,28323.654602931914,356.8956183635746,242.28149808935416,61.45750684179823,27235.674014313998,7916875290,Hold,Short-Term,Medium
27583.677734375,27583.677734375,27989.470703125,27302.5625,27934.47265625,12007668568,-1.2579594744121514,25888.45335267948,28359.45485044552,338.13585930045883,261.4523703315751,55.934918304934875,27268.81722574838,12007668568,Avoid,Short-Term,Medium
27391.01953125,27391.01953125,27715.84765625,27301.654296875,27589.201171875,9973350678,-0.6984500217130485,25895.919979261875,28377.889395738122,304.2158967162468,270.00507560850946,53.11682528126126,27280.455540558058,9973350678,Avoid,Short-Term,Medium
26873.3203125,26873.3203125,27474.115234375,26561.099609375,27392.076171875,13648094333,-1.8900326735168282,25932.27519315515,28372.102931844853,232.8756362532149,262.5791877374506,46.35799354099503,27241.68075693348,13648094333,Avoid,Long-Term,Medium
26756.798828125,26756.798828125,26921.439453125,26558.3203125,26873.29296875,9392909295,-0.43359541366684295,25955.412358363516,28366.688813511486,165.03325524225875,243.07000123841223,44.970966498202635,27195.501525618387,9392909295,Hold,Long-Term,Medium
26862.375,26862.375,27092.697265625,26686.322265625,26752.87890625,15165312851,0.39457699163931714,25990.7427588989,28359.6568504761,118.42170257422185,218.14034150557416,46.531953199131245,27163.775189845208,15165312851,Hold,Long-Term,Medium
26861.70703125,26861.70703125,26969.0,26814.5859375,26866.203125,5388116782,-0.0024866332556272575,26087.29662895545,28323.59106635705,80.49985950012706,190.61224510448477,46.52296133808925,27135.00679378852,5388116782,Hold,Long-Term,Medium
27159.65234375,27159.65234375,27289.169921875,26817.89453125,26858.01171875,7098201980,1.1091823470242623,26209.87840406838,28287.12647874412,73.63935370703257,167.21766682499435,51.065307839766355,27137.353989022948,7098201980,Avoid,Long-Term,Medium
28519.466796875,28519.466796875,29448.138671875,27130.47265625,27162.62890625,27833876539,5.006744695824206,26297.727908364606,28429.498654135394,175.90034567162002,168.9542025943195,65.47780163127273,27268.983780246952,27833876539,Invest,Short-Term,Medium
28415.748046875,28415.748046875,28618.751953125,28110.185546875,28522.09765625,14872527508,-0.36367703063566736,26412.93097575691,28520.59871174309,245.7409337273857,184.31154882093276,63.9311340400686,27378.19942468772,14872527508,Hold,Short-Term,Medium
28328.341796875,28328.341796875,28889.009765625,28174.251953125,28413.53125,12724128586,-0.30759792019486865,26435.60659488774,28628.602584799763,290.68629834398234,205.5864987255427,62.589378394527756,27468.68917441984,12724128586,Hold,Short-Term,Medium
28719.806640625,28719.806640625,28892.474609375,28177.98828125,28332.416015625,14448058195,1.3818840741083749,26450.00383160187,28795.013941835634,353.81520347557307,235.23223967554878,66.02823520294761,27587.84321882033,14448058195,Invest,Short-Term,Medium
29682.94921875,29682.94921875,30104.0859375,28601.669921875,28732.8125,21536125230,3.3535830870205396,26321.445124376765,29195.075969373236,476.07497636670087,283.4007870137792,72.68179208891979,27787.377123575534,21536125230,Invest,Short-Term,High
29918.412109375,29918.412109375,30287.482421875,29481.751953125,29683.380859375,11541146996,0.7932597562652743,26137.41068798529,29572.57661670221,585.2205563584212,343.76474088270766,74.02137177433143,27990.332836508816,11541146996,Invest,Short-Term,High
29993.896484375,29993.896484375,30199.43359375,29720.3125,29918.654296875,10446520040,0.2523007395046406,26033.057729772325,29923.240707727677,670.0858406099542,409.028960828157,74.45384689956884,28181.148422019884,10446520040,Invest,Short-Term,High
33086.234375,33086.234375,34370.4375,30097.828125,30140.685546875,38363572311,10.309890521346299,25324.662100985235,31197.261922452268,975.6216546960859,522.3474996017428,85.27128385018808,28648.299465160846,38363572311,Invest,Short-Term,High
33901.52734375,33901.52734375,35150.43359375,32880.76171875,33077.3046875,44934999645,2.464145540134477,24748.99078277689,32383.14652191061,1268.9209862627577,671.6621969339458,86.85205232879153,29148.606882169333,44934999645,Invest,Short-Term,High
34502.8203125,34502.8203125,35133.7578125,33709.109375,33916.04296875,25254318008,1.7736456610143003,24353.98517071282,33486.84295428718,1532.219662504307,843.7736900480181,87.88479309816216,29658.531970772256,25254318008,Invest,Short-Term,High
34156.6484375,34156.6484375,34832.91015625,33762.32421875,34504.2890625,19427195376,-1.0033147199696724,24155.42727302859,34306.405930096415,1693.4317559983501,1013.7053032380846,83.80360694390889,30086.924015222517,19427195376,Avoid,Short-Term,High
33909.80078125,33909.80078125,34238.2109375,33416.88671875,34156.5,16418032871,-0.7226928505637331,24099.570259641074,34956.359037233924,1780.7476087387113,1167.1137643382099,80.91798366155547,30451.007516748945,16418032871,Avoid,Short-Term,High
34089.57421875,34089.57421875,34399.390625,33874.8046875,33907.72265625,10160330825,0.5301518539129857,24113.54807839114,35557.829655983856,1843.2049458288675,1302.3320006363415,81.41975916930409,30797.53767884428,10160330825,Invest,Short-Term,High
34538.48046875,34538.48046875,34743.26171875,33947.56640625,34089.37109375,11160323986,1.3168432293093613,24211.147920672698,36155.7100871398,1906.9437575567244,1423.254352020418,82.64685427033454,31153.817944549588,11160323986,Invest,Short-Term,High
34502.36328125,34502.36328125,34843.93359375,34110.97265625,34531.7421875,17184860315,-0.10457086417764438,24428.876899309773,36649.11548350273,1932.2688770579625,1525.0572570279269,82.17661587027713,31472.72702423534,17184860315,Hold,Short-Term,High
34667.78125,34667.78125,34719.25390625,34083.30859375,34500.078125,15758270810,0.4794395311462418,24809.24550006145,37048.19297650105,1943.286072156563,1608.7030200536542,82.6631522743157,31777.017902879597,15758270810,Invest,Short-Term,High
35437.25390625,35437.25390625,35527.9296875,34170.69140625,34657.2734375,22446272005,2.2195613001625203,25257.10125448864,37468.38272988636,1991.1545016109521,1685.1933163651138,84.74872997849349,32125.611807962494,22446272005,Invest,Short-Term,High
34938.2421875,34938.2421875,35919.84375,34401.57421875,35441.578125,20998158544,-1.4081557224217889,25839.239827800564,37693.830875324435,1966.1598348545776,1741.3866200630068,78.18038042935133,32393.481367918448,20998158544,Avoid,Short-Term,High
34732.32421875,34732.32421875,34942.47265625,34133.44140625,34942.47265625,17158456701,-0.5893770145759425,26551.04859396701,37769.08382790799,1907.7442342208924,1774.6581428945842,75.57732880981521,32616.228306092882,17158456701,Avoid,Short-Term,High
35082.1953125,35082.1953125,35256.03125,34616.69140625,34736.32421875,9561294264,1.0073356782761111,27308.303146615603,37804.0835721344,1868.1462955139286,1793.355773418453,76.9797958766018,32851.08230670309,9561294264,Invest,Short-Term,High
35049.35546875,35049.35546875,35340.33984375,34594.2421875,35090.01171875,12412743996,-0.0936082917772807,27872.887755327418,37892.48783061007,1813.21315035304,1797.3272488053706,76.53553269610096,33060.44165546946,12412743996,Hold,Short-Term,High
35037.37109375,35037.37109375,35286.02734375,34765.36328125,35044.7890625,12693436420,-0.03419285416157436,28566.462264482336,37861.075626142665,1748.5549451659863,1787.572788077494,76.36233514063926,33248.72064959142,12693436420,Hold,Short-Term,High
35443.5625,35443.5625,35892.41796875,34545.81640625,35047.79296875,18834737789,1.1593090279608864,29408.747373324517,37730.31258761299,1710.3729883793603,1772.1328281378674,78.16583173232972,33457.75320677319,18834737789,Avoid,Short-Term,High
35655.27734375,35655.27734375,35994.41796875,35147.80078125,35419.4765625,17295394918,0.5973294692089626,30311.13923597604,37521.46779527396,1677.8558532088791,1753.2774331520698,79.0625178974023,33667.041219818595,17295394918,Avoid,Short-Term,High
36693.125,36693.125,37926.2578125,35592.1015625,35633.6328125,37762672382,2.9107827327892632,31032.05209269963,37501.57251667537,1716.0498668564032,1745.8319198929366,82.79307763919482,33955.239675073964,37762672382,Avoid,Short-Term,High
37313.96875,37313.96875,37493.80078125,36362.75390625,36702.25,22711265155,1.6919893031732691,31809.569323647862,37463.61094978963,1775.943824935166,1751.8543009013827,84.56479827563308,34275.11863459073,22711265155,Invest,Short-Term,High
37138.05078125,37138.05078125,37407.09375,36773.66796875,37310.0703125,13924272142,-0.47145338500075296,32890.89569675703,37096.70000636797,1788.5972723622835,1759.202895193563,81.98872191279067,34547.77883903447,13924272142,Hold,Short-Term,High
37054.51953125,37054.51953125,37227.69140625,36779.1171875,37133.9921875,11545715999,-0.2249209321512735,33097.86741790798,37286.55680084202,1771.464605561734,1761.6552372671974,80.73114746971063,34786.516047816905,11545715999,Hold,Short-Term,High
36502.35546875,36502.35546875,37405.1171875,36399.60546875,37070.3046875,19057712790,-1.4901395821212304,33241.68669168068,37402.82033956932,1693.8066695435118,1748.0855237224605,72.78386679510434,34949.92932600101,19057712790,Avoid,Short-Term,High
35537.640625,35537.640625,36753.3515625,34948.5,36491.7890625,23857403554,-2.6428838121854925,33326.30462684398,37421.68443565602,1536.7036076968288,1705.8091405173343,61.409472040736986,35005.90183066758,23857403554,Avoid,Short-Term,Medium
37880.58203125,37880.58203125,37964.89453125,35383.78125,35548.11328125,27365821679,6.592844558740318,33320.868320611655,37799.51410126334,1583.0061801651318,1681.248548446894,72.60622701558623,35279.68089738971,27365821679,Avoid,Short-Term,High
36154.76953125,36154.76953125,37934.625,35545.47265625,37879.98046875,26007385366,-4.5559292055657234,33553.450473861856,37791.42882301315,1463.5715155159123,1637.7131418606978,59.021814099678856,35363.02267204307,26007385366,Avoid,Short-Term,Medium
36596.68359375,36596.68359375,36704.484375,35901.234375,36164.82421875,22445028430,1.2222842746045792,33773.687430285434,37821.90280408957,1388.5708742321513,1587.8846883349886,61.03229842021223,35480.51418839612,22445028430,Avoid,Short-Term,Medium
36585.703125,36585.703125,36839.28125,36233.3125,36625.37109375,11886022717,-0.030003999465888498,33934.93721611738,37865.37528388262,1313.1095837051907,1532.9296674090292,60.952277113482424,35585.770277596486,11886022717,Hold,Short-Term,Medium
37386.546875,37386.546875,37509.35546875,36414.59765625,36585.765625,12915986553,2.1889527372586093,34087.325041133874,38001.40581824113,1302.908249717344,1486.9253838706923,64.59801256114771,35757.27281068254,12915986553,Avoid,Short-Term,Medium
37476.95703125,37476.95703125,37756.8203125,36882.53125,37374.07421875,20888209068,0.24182537251242753,34239.94393057009,38129.70450692991,1287.280000513565,1446.9963071992668,64.99535886780833,35921.05226026039,20888209068,Hold,Short-Term,Medium
35813.8125,35813.8125,37631.140625,35813.8125,37469.16015625,25172163756,-4.437779006078834,34280.91996836946,38126.38432850553,1127.6932899491949,1383.1357037492526,53.17242055439523,35910.838949759396,25172163756,Avoid,Short-Term,Medium
37432.33984375,37432.33984375,37856.98046875,35670.97265625,35756.5546875,24397247860,4.5192824521265385,34426.67987101629,38230.03419148371,1118.9230536528994,1330.293173729982,60.67029985660671,36055.74379680612,24397247860,Avoid,Short-Term,Medium
37289.62109375,37289.62109375,37643.91796875,36923.86328125,37420.43359375,14214948217,-0.3812712499291715,34660.02591672008,38252.41783327993,1087.9155545187386,1281.8176498877333,59.76163262881404,36173.255920324584,14214948217,Hold,Short-Term,Medium
37720.28125,37720.28125,38415.33984375,37261.60546875,37296.31640625,22922957823,1.1549062275727495,34827.81245886283,38348.43988488718,1085.5786881228123,1242.5698575347492,61.62916573372262,36320.59166600796,22922957823,Avoid,Short-Term,Medium
37796.79296875,37796.79296875,37892.4296875,37617.41796875,37721.4140625,9099571165,0.20283973558654633,35039.724553825276,38411.271539924724,1077.480041722898,1209.551894372379,61.96689422254929,36461.182266269105,9099571165,Hold,Short-Term,Medium
37479.12109375,37479.12109375,37820.30078125,37162.75,37796.828125,13744796068,-0.8404730932136117,35322.5131365853,38372.6579571647,1033.5146274013387,1174.344440978171,59.620517778181046,36558.12882126728,13744796068,Avoid,Short-Term,Medium
37254.16796875,37254.16796875,37559.35546875,36750.12890625,37454.19140625,19002925720,-0.6002091789647501,35548.19904405701,38328.032596567995,969.345866865624,1133.3447261556616,57.947237678652954,36624.41826388468,19002925720,Avoid,Short-Term,Medium
37831.0859375,37831.0859375,38368.48046875,36891.08984375,37247.9921875,21696137014,1.548599794884531,35737.375254109415,38356.437245890585,954.0464666098342,1097.4850742464962,60.972417995371565,36739.33899470519,21696137014,Avoid,Short-Term,Medium
37858.4921875,37858.4921875,38366.11328125,37612.6328125,37826.10546875,20728546658,0.07244373065387055,35760.55840591752,38449.79081283247,933.3736861631623,1064.6627966298295,61.11552247801757,36845.925013066604,20728546658,Hold,Short-Term,Medium
37712.74609375,37712.74609375,38141.75390625,37531.140625,37861.1171875,18115982627,-0.38497596002547985,35757.08126787926,38493.14568524575,894.9138571247386,1030.7130087288115,59.85851028802527,36928.479401703116,18115982627,Hold,Short-Term,Medium
38688.75,38688.75,38954.109375,37629.359375,37718.0078125,23512784002,2.5879947957747618,35674.11194659131,38731.18492840869,932.4409253894992,1011.0585920609491,65.04357609992066,37096.124220588536,23512784002,Avoid,Short-Term,Medium
39476.33203125,39476.33203125,39678.9375,38652.59375,38689.27734375,15534035612,2.0356874575942596,35505.13766898022,39142.340456019774,1014.043423811876,1011.6555584111345,68.57145734194587,37322.81067874677,15534035612,Invest,Short-Term,Medium
39978.390625,39978.390625,40135.60546875,39298.1640625,39472.20703125,15769696322,1.2717964611113297,35385.43674937339,39609.644891251606,1106.471212974,1030.6186893237077,70.60785036102256,37575.72305458041,15769696322,Invest,Short-Term,High
41980.09765625,41980.09765625,42371.75,39978.62890625,39978.62890625,39856129827,5.006972516793251,35118.487542325645,40520.83980142436,1325.957121927524,1089.686375844471,77.00517347694154,37995.18730235846,39856129827,Invest,Short-Term,High
44080.6484375,44080.6484375,44408.6640625,41421.1484375,41986.265625,36312154535,5.003682455553493,34288.939445718745,41970.394538656255,1650.3736984218485,1201.8238403599466,81.54465672738864,38574.7550295148,36312154535,Invest,Short-Term,High
43746.4453125,43746.4453125,44265.76953125,43478.08203125,44080.0234375,29909761586,-0.7581629055975703,34070.28148442099,42948.220078079,1859.0784740408126,1333.2747670961198,78.87665105719155,39067.29696122768,29909761586,Avoid,Short-Term,High
43292.6640625,43292.6640625,44042.58984375,42880.6484375,43769.1328125,27635760671,-1.0372985662227885,34037.72972084799,43650.36988852701,1965.2084580836963,1459.6615052936354,75.275307912036,39469.71287563456,27635760671,Avoid,Short-Term,High
44166.6015625,44166.6015625,44705.515625,43125.296875,43293.13671875,24421116687,2.018673414826888,34010.42765155094,44435.76180157406,2095.67900446392,1586.8650051276925,77.41411522530849,39917.035607716985,24421116687,Invest,Short-Term,High
43725.984375,43725.984375,44361.2578125,43627.59765625,44180.01953125,17368210171,-0.9976252913108663,34049.107232587834,45031.02597053717,2138.8681867622217,1697.2656414545986,73.94120898719345,40279.79263317252,17368210171,Avoid,Short-Term,High
43779.69921875,43779.69921875,44034.625,43593.28515625,43728.3828125,13000481418,0.12284421841561866,34154.5895399178,45555.817881957206,2152.6162437707244,1788.3357619178237,74.093787854858,40613.11706989418,13000481418,Invest,Short-Term,High
41243.83203125,41243.83203125,43808.375,40234.578125,43792.01953125,40632672038,-5.792335792051162,34711.7956444819,45541.613730518104,1936.5648746888255,1817.9815844720242,57.09689650296548,40673.185161451875,40632672038,Avoid,Short-Term,Medium
41450.22265625,41450.22265625,42048.3046875,40667.5625,41238.734375,24779520132,0.5004157345118276,35030.5972516024,45624.60040464761,1761.688953047007,1806.723058187021,57.94252391506623,40747.18873238503,24779520132,Avoid,Short-Term,Medium
42890.7421875,42890.7421875,43429.78125,40676.8671875,41468.46484375,26797884674,3.475299863154757,35391.087126150625,45824.22263947438,1719.5149149025965,1789.2814295301362,63.36938192346487,40951.33668049122,26797884674,Avoid,Short-Term,Medium
43023.97265625,43023.97265625,43390.859375,41767.08984375,42884.26171875,25578530178,0.31062756659134827,35731.670252265074,46014.00865398493,1677.5050373404301,1766.9261510921951,63.834188806760835,41148.730582944445,25578530178,Hold,Short-Term,Medium
